chooserow,ParID,pre_instru_resp_2.keys,pre_instru_resp_2.rt,pre_instru_resp_3.keys,pre_instru_resp_3.rt,pre_instru_resp_9.keys,pre_instru_resp_9.rt,pre_instru_resp_8.keys,pre_instru_resp_8.rt,pre_instru_resp_4.keys,pre_instru_resp_4.rt,pre_instru_resp_5.keys,pre_instru_resp_5.rt,pre_instru_resp_6.keys,pre_instru_resp_6.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,pre_instru_resp.keys,pre_instru_resp.rt,clicked,judge_2.x,judge_2.y,judge_2.leftButton,judge_2.midButton,judge_2.rightButton,judge_2.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prac_answer,prac_dot_sti,dotlefttext,dotrighttext,prac_acc,judge.x,judge.y,judge.leftButton,judge.midButton,judge.rightButton,judge.clicked_name,clicked_guilt,slider_guilt.response,slider_guilt.rt,key_guilt.keys,key_guilt.rt,share_slider.response,share_slider.rt,key_share.keys,slider_apology.response,slider_apology.rt,key_apology.keys,slider_hide.response,slider_hide.rt,slider_forgiveness.response,slider_forgiveness.rt,key_forgiveness.keys,slider_mad.response,slider_mad.rt,trialseq.thisRepN,trialseq.thisTrialN,trialseq.thisN,trialseq.thisIndex,trialseq.ran,type_trial,stipic,DV,picture,answer,number,key_forgiveness.rt,key_apology.rt,key_share.rt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.305555556,-0.537777778,1,0,0,LeftButton,"[""LeftButton""]",,,,,0.951388889,1.932,space,,,,,,,,,,,0,25,25,25,1,2,only_sub_right.png,1,RandomDot6.png,No answer,21,,,0.353
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.245833333,-0.54,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,,,,,,0,26,26,26,1,0,both_right.png,3,RandomDot3.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.273611111,-0.528888889,1,0,0,LeftButton,"[""LeftButton""]",20,3.055,space,0.453,,,,,,,,,,,,,,0,27,27,27,1,1,both_wrong.png,0,RandomDot12.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.230555556,-0.488888889,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,0,2.633,space,0,5.848,,,,,,0,28,28,28,1,2,only_sub_right.png,2,RandomDot18.png,No answer,19,,0.429,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Smaller,Greater,,0.338888889,-0.533333333,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,,,,,,0,29,29,29,1,0,both_right.png,2,RandomDot24.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Smaller,Greater,,0.325,-0.526666667,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,89.00112233,4.465,space,70.2020202,6.067,0,30,30,30,1,1,both_wrong.png,3,RandomDot23.png,No answer,20,0.837,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.248611111,-0.511111111,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,89.56228956,3.137,space,48.45679012,4.532,0,31,31,31,1,1,both_wrong.png,3,RandomDot30.png,No answer,20,0.324,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.251388889,-0.515555556,1,0,0,LeftButton,"[""LeftButton""]",,,,,2.013888889,1.521,space,,,,,,,,,,,0,32,32,32,1,1,both_wrong.png,1,RandomDot8.png,No answer,21,,,0.703
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.2375,-0.502222222,1,0,0,LeftButton,"[""LeftButton""]",,,,,0.979166667,1.953,space,,,,,,,,,,,0,33,33,33,1,2,only_sub_right.png,1,RandomDot4.png,No answer,19,,,0.326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Smaller,Greater,,0.326388889,-0.511111111,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,99.94388328,6.482,space,0,8.532,0,34,34,34,1,2,only_sub_right.png,3,RandomDot31.png,No answer,19,0.278,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.375,-0.508888889,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,50,3.323,space,50,4.349,,,,,,0,35,35,35,1,1,both_wrong.png,2,RandomDot24.png,No answer,21,,0.727,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Smaller,Greater,,0.2125,-0.537777778,1,0,0,RightButton,"[""RightButton""]",1,3.462,space,0.306,,,,,,,,,,,,,,0,36,36,36,1,2,only_sub_right.png,0,RandomDot17.png,No answer,20,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Greater,Smaller,,0.275,-0.495555556,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,,,,,,0,37,37,37,1,0,both_right.png,1,RandomDot12.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Smaller,Greater,,0.218055556,-0.526666667,1,0,0,RightButton,"[""RightButton""]",,,,,2.972222222,1.187,space,,,,,,,,,,,0,38,38,38,1,3,only_sub_wrong.png,1,RandomDot40.png,No answer,19,,,0.626
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.263888889,-0.468888889,1,0,0,LeftButton,"[""LeftButton""]",19,2.439,space,0.688,,,,,,,,,,,,,,0,39,39,39,1,1,both_wrong.png,0,RandomDot14.png,No answer,19,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Greater,Smaller,,0.302777778,-0.482222222,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,80.02244669,3.998,space,50.14029181,5.762,0,40,40,40,1,1,both_wrong.png,3,RandomDot40.png,No answer,21,2.104,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.234722222,-0.54,1,0,0,LeftButton,"[""LeftButton""]",51,4.955,space,2.76,,,,,,,,,,,,,,0,41,41,41,1,3,only_sub_wrong.png,0,RandomDot16.png,No answer,21,,,
