﻿choose_trial,key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,session_trait,key_resp_5.keys,key_resp_5.rt,slider_face_judge.response,slider_face_judge.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,isCheck,answer,check_question,participant,session,date,expName,psychopyVersion,OS,frameRate,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session_serial,slider_judge_img
,,,,,,,,1.994141693,1.7262,space,0.2487,0,45,45,0,1,1,image/1.jpg,0,0,,王子鸣,2,2024-05-31_01h12.35.507,face trait task chi,2021.2.3,Win32,161.2903226,,,,,,,
,,,,,,,,4.960229173,1.6577,space,0.3239,0,46,46,42,1,43,image/43.jpg,0,0,,王子鸣,2,2024-05-31_01h12.35.507,face trait task chi,2021.2.3,Win32,161.2903226,,,,,,,
,,,,,,,,5.014385008,1.2695,space,0.3959,0,47,47,38,1,39,image/39.jpg,0,0,,王子鸣,2,2024-05-31_01h12.35.507,face trait task chi,2021.2.3,Win32,161.2903226,,,,,,,
,,,,,,,,1.977478154,2.469,space,0.2366,0,48,48,15,1,16,image/16.jpg,0,0,,王子鸣,2,2024-05-31_01h12.35.507,face trait task chi,2021.2.3,Win32,161.2903226,,,,,,,
,,,,,,,,5.014385008,2.5124,space,0.1664,0,49,49,3,1,4,image/4.jpg,0,0,,王子鸣,2,2024-05-31_01h12.35.507,face trait task chi,2021.2.3,Win32,161.2903226,,,,,,,
,,,,,,,,1.519234448,2.6879,space,0.2364,0,50,50,32,1,33,image/33.jpg,0,0,,王子鸣,2,2024-05-31_01h12.35.507,face trait task chi,2021.2.3,Win32,161.2903226,,,,,,,
,,,,,,,,2.048297909,1.8164,space,0.3482,0,51,51,10,1,11,image/11.jpg,0,0,,王子鸣,2,2024-05-31_01h12.35.507,face trait task chi,2021.2.3,Win32,161.2903226,,,,,,,
,,,,,,,,5.006053429,3.2878,space,1.3656,0,52,52,27,1,28,image/28.jpg,0,0,,王子鸣,2,2024-05-31_01h12.35.507,face trait task chi,2021.2.3,Win32,161.2903226,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,王子鸣,2,2024-05-31_01h12.35.507,face trait task chi,2021.2.3,Win32,161.2903226,0,1,1,1,1,1,competent.png
,,,,,friendly,space,6.5802,3.997917124,2.4292,space,1.0495,0,0,0,19,1,20,image/20.jpg,0,0,,王子鸣,2,2024-05-31_01h12.35.507,face trait task chi,2021.2.3,Win32,161.2903226,,,,,,,
,,,,,,,,3.968756026,2.8374,space,0.6846,0,1,1,39,1,40,image/40.jpg,0,0,,王子鸣,2,2024-05-31_01h12.35.507,face trait task chi,2021.2.3,Win32,161.2903226,,,,,,,
,,,,,,,,2.98561484,1.962,space,0.2673,0,2,2,22,1,23,image/23.jpg,0,0,,王子鸣,2,2024-05-31_01h12.35.507,face trait task chi,2021.2.3,Win32,161.2903226,,,,,,,
,,,,,,,,4.981058311,2.3424,space,0.1031,0,3,3,43,1,44,image/44.jpg,0,0,,王子鸣,2,2024-05-31_01h12.35.507,face trait task chi,2021.2.3,Win32,161.2903226,,,,,,,
,,,,,,,,3.010609958,1.8472,space,0.0929,0,4,4,36,1,37,image/37.jpg,0,0,,王子鸣,2,2024-05-31_01h12.35.507,face trait task chi,2021.2.3,Win32,161.2903226,,,,,,,
,,,,,,,,3.985419565,2.7176,space,0.0845,0,5,5,23,1,24,image/24.jpg,0,0,,王子鸣,2,2024-05-31_01h12.35.507,face trait task chi,2021.2.3,Win32,161.2903226,,,,,,,
,,,,,,,,6.001692174,1.744,space,0.2666,0,6,6,4,1,5,image/5.jpg,0,0,,王子鸣,2,2024-05-31_01h12.35.507,face trait task chi,2021.2.3,Win32,161.2903226,,,,,,,
,,,,,,,,4.976892331,2.7724,space,0.1215,0,7,7,28,1,29,image/29.jpg,0,0,,王子鸣,2,2024-05-31_01h12.35.507,face trait task chi,2021.2.3,Win32,161.2903226,,,,,,,
,,,,,,,,3.931263349,1.7242,space,0.9335,0,8,8,40,1,41,image/41.jpg,0,0,,王子鸣,2,2024-05-31_01h12.35.507,face trait task chi,2021.2.3,Win32,161.2903226,,,,,,,
,,,,,,,,1.948317437,1.6455,space,0.2888,0,9,9,9,1,10,image/10.jpg,0,0,,王子鸣,2,2024-05-31_01h12.35.507,face trait task chi,2021.2.3,Win32,161.2903226,,,,,,,
,,,,,,,,2.023302791,0.9074,space,0.9094,0,10,10,31,1,32,image/32.jpg,0,0,,王子鸣,2,2024-05-31_01h12.35.507,face trait task chi,2021.2.3,Win32,161.2903226,,,,,,,
