﻿choose_trial,key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,session_trait,key_resp_5.keys,key_resp_5.rt,slider_face_judge.response,slider_face_judge.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,isCheck,answer,check_question,participant,session,date,expName,psychopyVersion,OS,frameRate,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session_serial,slider_judge_img
,,,,,,,,,,,,,,,,,,,,,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,0,0,0,3,1,3,friendly.png
,,,,,trustworthy,space,10.9889,2.972222392,2.291,space,0.4415,0,0,0,45,1,46,image/46.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,1.994444529,2.4453,space,0.572,0,1,1,41,1,42,image/42.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,3.972222392,2.8086,space,0.3788,0,2,2,37,1,38,image/38.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,1,3.3413,space,0.6155,0,3,3,29,1,30,image/30.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,5,3.1893,space,0.3752,0,4,4,14,1,15,image/15.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,6.983333333,2.7725,space,0.634,0,5,5,5,1,6,image/6.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,6.96111145,1.7752,space,0.8836,0,6,6,11,1,12,image/12.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,5.027778117,4.392,space,1.9125,0,7,7,47,1,48,image/48.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,6.966666667,2.0776,space,0.5281,0,8,8,34,1,35,image/35.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,2.038889058,1.809,space,1.0092,0,9,9,18,1,19,image/19.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,1,2.4276,space,1.1666,0,10,10,50,1,52,image/fill_img.png,1,1,请将滑块完全移动到<左边>，以示您在专心判断。,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,1,2.5261,space,0.9875,0,11,11,51,1,53,image/fill_img.png,1,1,请将滑块完全移动到<左边>，以示您在专心判断。,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,3,2.3571,space,0.5728,0,12,12,39,1,40,image/40.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,1.016666667,2.894,space,0.4579,0,13,13,13,1,14,image/14.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,3,2.9546,space,0.3574,0,14,14,21,1,22,image/22.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,4.972222392,2.3738,space,0.5407,0,15,15,38,1,39,image/39.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
