key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,slider_face_judge.response,slider_face_judge.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,isCheck,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session_serial,slider_judge_img
,,,,5.984461263,1.443,space,0.7174,0,29,29,41,1,42,image/42.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,4.976816813,1.9272,space,0.5342,0,30,30,35,1,36,image/36.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,4.976816813,2.3614,space,0.4178,0,31,31,6,1,7,image/7.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,4.976816813,1.1853,space,0.4661,0,32,32,18,1,19,image/19.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,4.976816813,1.6445,space,0.5169,0,33,33,16,1,17,image/17.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,6.005386556,4.0613,space,2.2835,0,34,34,4,1,5,image/5.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,4.991431071,1.995,space,0.4006,0,35,35,28,1,29,image/29.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,5.019059245,3.5273,space,2.8169,0,36,36,51,1,52,image/52.jpg,1,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,3.976419271,3.346,space,0.612,0,37,37,14,1,15,image/15.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,4.992827555,1.8449,space,0.3665,0,38,38,24,1,25,image/25.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
