key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,slider_face_judge.response,slider_face_judge.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,isCheck,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session_serial,slider_judge_img
,,,,2.470495572,2.4376,space,0.2826,0,13,13,6,1,7,image/7.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,5.455008941,7.8882,space,0.7818,0,14,14,12,1,13,image/13.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,4.686137602,1.2467,space,0.3326,0,15,15,49,1,50,image/50.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,4.618858566,7.3181,space,0.6757,0,16,16,41,1,42,image/42.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,4.655739101,229.6125,space,0.3905,0,17,17,1,1,2,image/2.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,2.932348433,156.9494,space,0.329,0,18,18,8,1,9,image/9.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,2.54847156,1.2856,space,0.7999,0,19,19,44,1,45,image/45.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,4.023597156,1.7093,space,0.3072,0,20,20,52,1,56,image/56.jpg,1,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,5.334628321,3.7886,space,0.254,0,21,21,3,1,4,image/4.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,5.334628321,1.6443,space,0.4002,0,22,22,0,1,1,image/1.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,4.593217813,1.5462,space,0.2012,0,23,23,27,1,28,image/28.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
