choose_trial,key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,session_trait,slider_face_judge.response,slider_face_judge.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,isCheck,answer,check_question,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session.order,session_serial,slider_judge_img,face_loop.order
,,,,,,,,,,0,5,5,43,1,44,image/44.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,6,6,16,1,17,image/17.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,6,6,16,1,17,image/17.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,6,6,16,1,17,image/17.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,7,7,44,1,45,image/45.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,7,7,44,1,45,image/45.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,7,7,44,1,45,image/45.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,8,8,51,1,56,image/56.jpg,1,2,Please drag the slider to around 2 to indicate that you are paying attention,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,8,8,51,1,56,image/56.jpg,1,2,Please drag the slider to around 2 to indicate that you are paying attention,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,8,8,51,1,56,image/56.jpg,1,2,Please drag the slider to around 2 to indicate that you are paying attention,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,9,9,5,1,6,image/6.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,9,9,5,1,6,image/6.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,9,9,5,1,6,image/6.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,10,10,39,1,40,image/40.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,10,10,39,1,40,image/40.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,10,10,39,1,40,image/40.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,11,11,42,1,43,image/43.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,11,11,42,1,43,image/43.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,11,11,42,1,43,image/43.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,12,12,33,1,34,image/34.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,12,12,33,1,34,image/34.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,12,12,33,1,34,image/34.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,13,13,37,1,38,image/38.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,13,13,37,1,38,image/38.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,13,13,37,1,38,image/38.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,14,14,23,1,24,image/24.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,14,14,23,1,24,image/24.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,14,14,23,1,24,image/24.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,15,15,12,1,13,image/13.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,15,15,12,1,13,image/13.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,15,15,12,1,13,image/13.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,16,16,52,1,59,image/59.jpg,1,3,Please drag the slider to around 3 to indicate that you are paying attention,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,16,16,52,1,59,image/59.jpg,1,3,Please drag the slider to around 3 to indicate that you are paying attention,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,16,16,52,1,59,image/59.jpg,1,3,Please drag the slider to around 3 to indicate that you are paying attention,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,17,17,14,1,15,image/15.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,17,17,14,1,15,image/15.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,17,17,14,1,15,image/15.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,18,18,30,1,31,image/31.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,18,18,30,1,31,image/31.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,18,18,30,1,31,image/31.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,19,19,40,1,41,image/41.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,19,19,40,1,41,image/41.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,19,19,40,1,41,image/41.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,20,20,47,1,48,image/48.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,20,20,47,1,48,image/48.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,20,20,47,1,48,image/48.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,21,21,32,1,33,image/33.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,21,21,32,1,33,image/33.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,21,21,32,1,33,image/33.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,22,22,3,1,4,image/4.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,22,22,3,1,4,image/4.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,22,22,3,1,4,image/4.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,23,23,35,1,36,image/36.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,23,23,35,1,36,image/36.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,23,23,35,1,36,image/36.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,24,24,28,1,29,image/29.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,24,24,28,1,29,image/29.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,24,24,28,1,29,image/29.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,25,25,41,1,42,image/42.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,25,25,41,1,42,image/42.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,25,25,41,1,42,image/42.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,26,26,7,1,8,image/8.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,26,26,7,1,8,image/8.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,26,26,7,1,8,image/8.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,27,27,9,1,10,image/10.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,27,27,9,1,10,image/10.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,27,27,9,1,10,image/10.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,28,28,6,1,7,image/7.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,28,28,6,1,7,image/7.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,28,28,6,1,7,image/7.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,29,29,4,1,5,image/5.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,29,29,4,1,5,image/5.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,29,29,4,1,5,image/5.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,30,30,34,1,35,image/35.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,30,30,34,1,35,image/35.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,30,30,34,1,35,image/35.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,31,31,8,1,9,image/9.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,31,31,8,1,9,image/9.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,31,31,8,1,9,image/9.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,32,32,24,1,25,image/25.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,32,32,24,1,25,image/25.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,32,32,24,1,25,image/25.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,33,33,48,1,49,image/49.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,33,33,48,1,49,image/49.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,33,33,48,1,49,image/49.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,34,34,26,1,27,image/27.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,34,34,26,1,27,image/27.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,34,34,26,1,27,image/27.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,35,35,50,1,51,image/51.jpg,1,5,Please drag the slider to around 5 to indicate that you are paying attention,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,35,35,50,1,51,image/51.jpg,1,5,Please drag the slider to around 5 to indicate that you are paying attention,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,35,35,50,1,51,image/51.jpg,1,5,Please drag the slider to around 5 to indicate that you are paying attention,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,36,36,29,1,30,image/30.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,36,36,29,1,30,image/30.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,36,36,29,1,30,image/30.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,37,37,0,1,1,image/1.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,37,37,0,1,1,image/1.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,37,37,0,1,1,image/1.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,38,38,31,1,32,image/32.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,38,38,31,1,32,image/32.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,38,38,31,1,32,image/32.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,39,39,46,1,47,image/47.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,39,39,46,1,47,image/47.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,39,39,46,1,47,image/47.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,40,40,19,1,20,image/20.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,40,40,19,1,20,image/20.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,40,40,19,1,20,image/20.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,41,41,1,1,2,image/2.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,41,41,1,1,2,image/2.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,41,41,1,1,2,image/2.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,42,42,22,1,23,image/23.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,42,42,22,1,23,image/23.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,42,42,22,1,23,image/23.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,43,43,10,1,11,image/11.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,43,43,10,1,11,image/11.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,43,43,10,1,11,image/11.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,44,44,18,1,19,image/19.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,44,44,18,1,19,image/19.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,44,44,18,1,19,image/19.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,45,45,2,1,3,image/3.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,45,45,2,1,3,image/3.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,45,45,2,1,3,image/3.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,46,46,36,1,37,image/37.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
