chooserow,ParID,pre_instru_resp_2.keys,pre_instru_resp_2.rt,pre_instru_resp_3.keys,pre_instru_resp_3.rt,pre_instru_resp_9.keys,pre_instru_resp_9.rt,pre_instru_resp_8.keys,pre_instru_resp_8.rt,pre_instru_resp_4.keys,pre_instru_resp_4.rt,pre_instru_resp_5.keys,pre_instru_resp_5.rt,pre_instru_resp_6.keys,pre_instru_resp_6.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,pre_instru_resp.keys,pre_instru_resp.rt,clicked,judge_2.x,judge_2.y,judge_2.leftButton,judge_2.midButton,judge_2.rightButton,judge_2.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prac_answer,prac_dot_sti,dotlefttext,dotrighttext,prac_acc,judge.x,judge.y,judge.leftButton,judge.midButton,judge.rightButton,judge.clicked_name,clicked_guilt,slider_guilt.response,slider_guilt.rt,key_guilt.keys,share_slider.response,share_slider.rt,key_share.keys,key_share.rt,slider_apology.response,slider_apology.rt,key_apology.keys,slider_hide.response,slider_hide.rt,slider_forgiveness.response,slider_forgiveness.rt,key_forgiveness.keys,slider_mad.response,slider_mad.rt,trialseq.thisRepN,trialseq.thisTrialN,trialseq.thisN,trialseq.thisIndex,trialseq.ran,type_trial,stipic,DV,picture,answer,number,key_guilt.rt,key_forgiveness.rt,key_apology.rt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Greater,Smaller,,0.304538799,-0.505208333,1,0,0,RightButton,"[""RightButton""]",,,,,,,,71,1.9779,space,82,4.4759,,,,,,0,25,25,25,1,2,only_sub_right.png,2,RandomDot36.png,No answer,21,,,0.7385
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.297218155,-0.5,1,0,0,LeftButton,"[""LeftButton""]",,,,2.983162518,6.7669,space,3.1509,,,,,,,,,,,0,26,26,26,1,1,both_wrong.png,1,RandomDot13.png,No answer,19,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Greater,Smaller,,0.308931186,-0.486979167,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,90.52235385,6.7701,space,40.09124924,12.3696,0,27,27,27,1,2,only_sub_right.png,3,RandomDot20.png,No answer,21,,0.3504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.327964861,-0.502604167,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,81,6.8131,space,90,12.3064,,,,,,0,28,28,28,1,2,only_sub_right.png,2,RandomDot21.png,No answer,21,,,0.6505
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Smaller,Greater,,0.298682284,-0.518229167,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,,,,,,0,29,29,29,1,4,both_right.png,10,RandomDot41.png,RightButton,5,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.313323572,-0.502604167,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,61.09188518,2.7197,space,66.85966547,6.9361,0,30,30,30,1,1,both_wrong.png,3,RandomDot29.png,No answer,19,,0.384,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.292825769,-0.520833333,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,100,4.3457,space,89,9.8291,,,,,,0,31,31,31,1,3,only_sub_wrong.png,2,RandomDot39.png,No answer,20,,,0.7346
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.34114202,-0.515625,1,0,0,LeftButton,"[""LeftButton""]",66,3.0862,space,,,,,,,,,,,,,,,0,32,32,32,1,2,only_sub_right.png,0,RandomDot21.png,No answer,21,0.5507,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.303074671,-0.484375,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,69.66960971,7.2734,space,40.68281645,8.7227,0,33,33,33,1,2,only_sub_right.png,3,RandomDot36.png,No answer,20,,0.6178,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Greater,Smaller,,0.294289898,-0.5078125,1,0,0,RightButton,"[""RightButton""]",81,2.0345,space,,,,,,,,,,,,,,,0,34,34,34,1,1,both_wrong.png,0,RandomDot16.png,No answer,19,0.5676,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Smaller,Greater,,0.276720351,-0.5,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,42.16173448,8.7923,space,72.47955396,12.1248,0,35,35,35,1,3,only_sub_wrong.png,3,RandomDot7.png,No answer,19,,0.517,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.281112738,-0.497395833,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,,,,,,0,36,36,36,1,0,both_right.png,1,RandomDot29.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Greater,Smaller,,0.281112738,-0.489583333,1,0,0,RightButton,"[""RightButton""]",73,3.0995,space,,,,,,,,,,,,,,,0,37,37,37,1,1,both_wrong.png,0,RandomDot24.png,No answer,21,0.5722,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Smaller,Greater,,0.31625183,-0.53125,1,0,0,RightButton,"[""RightButton""]",,,,,,,,100,4.7251,space,91,6.8629,,,,,,0,38,38,38,1,3,only_sub_wrong.png,2,RandomDot17.png,No answer,19,,,0.5982
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.308931186,-0.505208333,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,70.26117692,4.2357,space,65.67653105,6.8356,0,39,39,39,1,1,both_wrong.png,3,RandomDot30.png,No answer,20,,0.3279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Greater,Smaller,,0.276720351,-0.497395833,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,,,,,,0,40,40,40,1,0,both_right.png,2,RandomDot25.png,No answer,19,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.270863836,-0.481770833,1,0,0,LeftButton,"[""LeftButton""]",100,3.5,space,,,,,,,,,,,,,,,0,41,41,41,1,3,only_sub_wrong.png,0,RandomDot38.png,No answer,21,0.3174,,
