key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,slider_face_judge.response,slider_face_judge.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,isCheck,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session_serial,slider_judge_img
,,,,6.006666667,2.691,space,0.505,0,31,31,20,1,21,image/21.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,5.006666667,1.836,space,0.474,0,32,32,25,1,26,image/26.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,1.98,2.986,space,0.619,0,33,33,16,1,17,image/17.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,6.006666667,3.088,space,0.623,0,34,34,43,1,44,image/44.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,4.006666667,1.773,space,0.271,0,35,35,7,1,8,image/8.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,3.993333333,3.817,space,1.288,0,36,36,35,1,36,image/36.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,2.006666667,2.972,space,0.388,0,37,37,0,1,1,image/1.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,3.08,2.337,space,0.723,0,38,38,42,1,43,image/43.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,3.986666667,2.784,space,0.427,0,39,39,9,1,10,image/10.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,4.973333333,1.803,space,0.389,0,40,40,2,1,3,image/3.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
