key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,slider_face_judge.response,slider_face_judge.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,isCheck,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session_serial,slider_judge_img
,,,,4.8046875,3.1055,space,0.301,0,9,9,6,1,7,image/7.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.3984375,1.8694,space,0.9313,0,10,10,46,1,47,image/47.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.3984375,1.2178,space,0.3666,0,11,11,30,1,31,image/31.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,6.0546875,1.801,space,0.284,0,12,12,10,1,11,image/11.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,4,1.9922,space,0.2609,0,13,13,12,1,13,image/13.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.2109375,2.4194,space,0.2525,0,14,14,3,1,4,image/4.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.9296875,2.1344,space,0.2825,0,15,15,25,1,26,image/26.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.2734375,1.877,space,0.1042,0,16,16,49,1,50,image/50.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,4.8984375,2.5005,space,0.2827,0,17,17,33,1,34,image/34.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,4.8984375,1.5178,space,0.1517,0,18,18,28,1,29,image/29.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,4.2421875,1.7508,space,0.3672,0,19,19,34,1,35,image/35.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,2.96875,2.8488,space,0.2681,0,20,20,0,1,1,image/1.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.0390625,4.4945,space,0.3137,0,21,21,29,1,30,image/30.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,2.84375,1.6455,space,0.2582,0,22,22,44,1,45,image/45.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.03125,1.9525,space,0.2435,0,23,23,8,1,9,image/9.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,5.9453125,1.7076,space,0.3168,0,24,24,13,1,14,image/14.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.984375,1.3691,space,0.2717,0,25,25,26,1,27,image/27.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.703125,1.688,space,0.2103,0,26,26,27,1,28,image/28.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,6.2265625,2.1712,space,0.5798,0,27,27,19,1,20,image/20.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,2.8828125,1.887,space,0.278,0,28,28,42,1,43,image/43.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,5.1015625,2.9873,space,0.3186,0,29,29,23,1,24,image/24.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,5.0546875,2.7874,space,0.3255,0,30,30,16,1,17,image/17.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,5.203125,1.8863,space,0.672,0,31,31,21,1,22,image/22.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,2.5234375,1.4984,space,0.4261,0,32,32,47,1,48,image/48.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,6.9921875,1.592,space,0.3467,0,33,33,15,1,16,image/16.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,4.015625,2.5263,space,0.2864,0,34,34,22,1,23,image/23.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,5.703125,1.5965,space,0.2246,0,35,35,20,1,21,image/21.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,5.125,1.7105,space,0.3174,0,36,36,35,1,36,image/36.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.9765625,1.6058,space,0.2392,0,37,37,2,1,3,image/3.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,2.0234375,1.7037,space,0.2887,0,38,38,40,1,41,image/41.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,6.9296875,1.8642,space,0.4804,0,39,39,17,1,18,image/18.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,4.0625,1.9353,space,0.2963,0,40,40,41,1,42,image/42.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.0625,1.2542,space,0.2279,0,41,41,48,1,49,image/49.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,5.875,1.3866,space,0.3093,0,42,42,52,1,52,image/52.jpg,1,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,4.5859375,1.4849,space,0.3011,0,43,43,11,1,12,image/12.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.8046875,1.3962,space,0.2839,0,44,44,36,1,37,image/37.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,6.921875,3.5211,space,0.2844,0,45,45,14,1,15,image/15.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.5625,2.0533,space,0.1372,0,46,46,4,1,5,image/5.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.0859375,2.936,space,0.3351,0,47,47,39,1,40,image/40.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,5.234375,1.639,space,0.4235,0,48,48,18,1,19,image/19.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,4.3203125,2.8371,space,0.1688,0,49,49,43,1,44,image/44.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,4.296875,2.415,space,0.1551,0,50,50,24,1,25,image/25.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.3671875,2.0913,space,0.5681,0,51,51,31,1,32,image/32.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.9375,2.328,space,0.3411,0,52,52,38,1,39,image/39.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,,,,,,,,,,,,,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,0,1,1,3,1,3,friendly.png
,,,,6.9765625,4.0999,space,0.8053,0,0,0,20,1,21,image/21.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,1.03125,2.0863,space,0.342,0,1,1,30,1,31,image/31.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
