chooserow,ParID,pre_instru_resp_2.keys,pre_instru_resp_2.rt,pre_instru_resp_3.keys,pre_instru_resp_3.rt,pre_instru_resp_9.keys,pre_instru_resp_9.rt,pre_instru_resp_8.keys,pre_instru_resp_8.rt,pre_instru_resp_4.keys,pre_instru_resp_4.rt,pre_instru_resp_5.keys,pre_instru_resp_5.rt,pre_instru_resp_6.keys,pre_instru_resp_6.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,pre_instru_resp.keys,pre_instru_resp.rt,clicked,judge_2.x,judge_2.y,judge_2.leftButton,judge_2.midButton,judge_2.rightButton,judge_2.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prac_answer,prac_dot_sti,dotlefttext,dotrighttext,prac_acc,judge.x,judge.y,judge.leftButton,judge.midButton,judge.rightButton,judge.clicked_name,clicked_guilt,slider_guilt.response,slider_guilt.rt,key_guilt.keys,key_guilt.rt,share_slider.response,share_slider.rt,key_share.keys,slider_apology.response,slider_apology.rt,key_apology.keys,slider_hide.response,slider_hide.rt,slider_forgiveness.response,slider_forgiveness.rt,key_forgiveness.keys,slider_mad.response,slider_mad.rt,trialseq.thisRepN,trialseq.thisTrialN,trialseq.thisN,trialseq.thisIndex,trialseq.ran,type_trial,stipic,DV,picture,answer,number,key_forgiveness.rt,key_apology.rt,key_share.rt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Smaller,Greater,,0.266796875,-0.49984375,1,0,0,RightButton,"[""RightButton""]",,,,,,,,19,3.482,space,30,6.2337,,,,,,0,26,26,26,1,2,only_sub_right.png,2,RandomDot22.png,No answer,19,,0.821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Smaller,Greater,,0.290700955,-0.504418403,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,,,,,,0,27,27,27,1,4,both_right.png,10,RandomDot41.png,RightButton,5,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.30851237,-0.5103125,1,0,0,LeftButton,"[""LeftButton""]",19,2.786,space,0.7507,,,,,,,,,,,,,,0,28,28,28,1,2,only_sub_right.png,0,RandomDot21.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Smaller,Greater,,0.359195964,-0.493385417,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,78.82448618,3.4408,space,9.586643343,5.9635,0,29,29,29,1,2,only_sub_right.png,3,RandomDot18.png,No answer,20,0.2794,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Greater,Smaller,,0.323996311,-0.544322917,1,0,0,RightButton,"[""RightButton""]",,,,,,,,30,4.7155,space,4,5.9996,,,,,,0,30,30,30,1,1,both_wrong.png,2,RandomDot16.png,No answer,20,,0.1844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Greater,Smaller,,0.311686198,-0.512977431,1,0,0,RightButton,"[""RightButton""]",,,,,4.988335503,1.7341,space,,,,,,,,,,,0,31,31,31,1,3,only_sub_wrong.png,1,RandomDot8.png,No answer,21,,,0.6833
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Greater,Smaller,,0.301437717,-0.513541667,1,0,0,RightButton,"[""RightButton""]",10,3.3613,space,0.4673,,,,,,,,,,,,,,0,32,32,32,1,1,both_wrong.png,0,RandomDot24.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.278385417,-0.490772569,1,0,0,LeftButton,"[""LeftButton""]",4,0.9553,space,0.6658,,,,,,,,,,,,,,0,33,33,33,1,2,only_sub_right.png,0,RandomDot18.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Greater,Smaller,,0.254465061,-0.513454861,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,,,,,,0,34,34,34,1,0,both_right.png,1,RandomDot35.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.297645399,-0.488029514,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,81,1.8733,space,8,3.1006,,,,,,0,35,35,35,1,3,only_sub_wrong.png,2,RandomDot23.png,No answer,20,,0.3516,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Smaller,Greater,,0.253656684,-0.523993056,1,0,0,RightButton,"[""RightButton""]",,,,,4.947021484,2.9519,space,,,,,,,,,,,0,36,36,36,1,1,both_wrong.png,1,RandomDot29.png,No answer,19,,,1.3553
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Greater,Smaller,,0.244232856,-0.494600694,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,81.95091102,3.1142,space,15.63782355,4.3313,0,37,37,37,1,1,both_wrong.png,3,RandomDot13.png,No answer,21,0.1846,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.275444878,-0.502230903,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,,,,,,0,38,38,38,1,0,both_right.png,3,RandomDot27.png,No answer,20,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.29031033,-0.524296875,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,,,,,,0,39,39,39,1,0,both_right.png,0,RandomDot5.png,No answer,21,,,
