﻿choose_trial,key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,session_trait,key_resp_5.keys,key_resp_5.rt,slider_face_judge.response,slider_face_judge.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,isCheck,answer,check_question,participant,session,date,expName,psychopyVersion,OS,frameRate,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session_serial,slider_judge_img
,,,,,,,,2.977778117,1.6404,space,0.3431,0,45,45,35,1,36,image/36.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,3.01111145,2.5356,space,0.3841,0,46,46,29,1,30,image/30.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,2.977778117,2.2563,space,0.2882,0,47,47,46,1,47,image/47.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,3.977778117,1.8018,space,0.3328,0,48,48,0,1,1,image/1.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,2.955555725,2.2769,space,0.633,0,49,49,44,1,45,image/45.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,1,3.6815,space,2.0942,0,50,50,51,1,54,image/fill_img.png,1,1,请将滑块完全移动到<左边>，以示您在专心判断。,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,3.977778117,1.6951,space,0.3349,0,51,51,3,1,4,image/4.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,5.01111145,1.9137,space,0.3004,0,52,52,1,1,2,image/2.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,0,0,0,0,1,0,critical.png
,,,,,competent,space,8.6612,5.033333333,2.7124,space,0.6765,0,0,0,26,1,27,image/27.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,3.027778117,2.7932,space,0.367,0,1,1,37,1,38,image/38.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,3.988889058,1.8377,space,0.4343,0,2,2,22,1,23,image/23.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,3,1.6407,space,0.401,0,3,3,7,1,8,image/8.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,5.016666667,1.68,space,0.4353,0,4,4,45,1,46,image/46.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,5.977778117,1.7327,space,0.3249,0,5,5,27,1,28,image/28.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,3.983333333,1.7993,space,0.2686,0,6,6,19,1,20,image/20.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
